Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline,Unnamed: 13,Unnamed: 14
1843,369299.0,es,¿Qué culpa tiene el niño?,0.9923702629421778,2016-05-13,7.6,477,"['Comedy', 'Romance']","After a one-night stand results in pregnancy, a young woman decides to become partners with the emotionally immature father-to-be.",0.0,113,There are hangovers that last 9 months.,,
1845,506281.0,en,The World to Come,0.9625764550097735,2021-02-12,7.2,156,"['Romance', 'Drama', 'Western']","In 1856, two women forge a close connection despite their isolation on the American frontier.",0.0,105,,,
1848,479957.0,es,Desearás al hombre de tu hermana,1.0,2017-10-05,5.8,104,"['Romance', 'Drama']","Lucía and Ofelia, two sisters, finally meet after 7 years of cold relationships upon Lucia 's wedding. But when Juan, Lucia's husband, and Ofelia meet, they feel like a disruptive fantasy have enchanted their minds and bodies...",0.0,94,,,
1850,244786.0,en,Whiplash,0.9599281165268931,2014-10-10,8.4,11542,"['Drama', 'Music']","Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",0.27780668945012543,107,The road to greatness can take you to the edge.,,
1852,483906.0,en,Polar,0.9273913865943626,2019-01-25,6.3,1629,"['Action', 'Crime', 'Drama']","When a retiring assassin realizes that he is the target of a hit, he winds up back in the game going head to head with a gang of younger, ruthless killers.",0.0,118,"If the job doesn't kill you, retirement will",,
1854,18009.0,en,Leprechaun 2,0.84147802509616,1994-04-07,5.5,203,"['Comedy', 'Horror']","A thousand years ago, the Leprechaun left a bloody trail when he ripped through the countryside in search of his stolen gold. Now he's back in the big city using all of his deadly tricks to snare the girl of his nightmares. His bloody quest becomes more deadly when her boyfriend steals one of the Leprechaun's gold coins. The town soon discovers two dead bodies and a trail of gold dust leads them to the Leprechaun's lair.",0.04796944041537744,85,This time... luck has nothing to do with it.,,
1855,44728.0,ja,ONE PIECE 呪われた聖剣,0.8571473611198688,2004-03-06,7.0,133,"['Animation', 'Adventure', 'Action']","The Straw Hat Pirates landed at Asuka Island, home of the most valuable sword in the world: The Seven Star Sword. Which was said to curse anyone who takes it in possession. When they got back to the Going Merry, they discovered that Zoro is missing from his guard duty. Before they could plan out a search party to relocate him. Luffy and friends escape from the port as Marines were on their tail. They found a new place to dock, which is near a village. Whose job is to keep the Seven Star Sword sealed. Soon it was attacked by the Marines, and among them is Zoro. Luffy and the others don't know why he's helping out the Marines. But it all comes to conclusion when Luffy encounters Saga: Zoro's childhood friend from Swordsman training.",0.2848162156604927,95,,,
1858,182026.0,en,Stranger Things,0.9461189230090168,2013-04-05,8.3,36,['Drama'],"Oona, a recent graduate in anthropology, has returned to her dead mother’s seaside cottage in southern England to prepare it for sale. Her arrival disturbs Mani, a wary vagrant who has been squatting on the property.",0.0,77,,,
1859,76544.0,en,Man of Tai Chi,0.9671164638375687,2013-07-04,6.0,667,"['Action', 'Drama']","In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices.",0.04360497679692409,105,No Rules. No Mercy. Pure Fighting.,,
1861,615129.0,en,Pokémon Detective Pikachu 2,0.9586354751245347,0,0.0,"['Action', 'Adventure', 'Fantasy']",Sequel to the 2019 film Pokémon Detective Pikachu,0,0.0,,,,
1862,476299.0,en,Ghostland,0.958919225676272,2018-03-14,7.3,1749,"['Horror', 'Mystery', 'Thriller']","A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange . . .",0.0,91,You really thought you’ve been scared?,,
1867,74997.0,en,The Human Centipede 2 (Full Sequence),0.9743048111482437,2011-10-06,4.7,962,"['Drama', 'Horror', 'Crime']","Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.",0.0,91,100% medically INaccurate.,,
1874,585381.0,es,Souvenir,0.8185572860836117,2021-03-04,6.5,25,['Drama'],"The enigmatic Isabel decides to rent her belly to give birth to the baby of Sara and Joaquin, a possessive couple obsessed with the idea of starting a family.",0.0,113,,,
1875,888826.0,en,UFC 268: Usman vs. Covington 2,0.5473863421401097,2021-11-06,2.0,1,['Action'],Kamaru Usman vs. Colby Covington (Welterweight),0.013551691258563823,,,,
 Rose Namajunas vs. Zhang Weili (Strawweight),,,,0.35371082665994064,,6.5,,,,0.013551691258563823,,,,
 Frankie Edgar vs. Marlon Vera (Bantamweight),,,,0.35371082665994064,,6.5,,,,0.013551691258563823,,,,
 Shane Burgos vs. Billy Quarantillo (Featherweight),,,,0.35371082665994064,,6.5,,,,0.013551691258563823,,,,
 Justin Gaethje vs. Michael Chandler (Lightweight),0.0,0,,0.35371082665994064,,6.5,,,,0.013551691258563823,,,,
1877,818480.0,es,La Bruja,0.8548773567059713,2021-10-28,2.0,1,"['Drama', 'Horror']",0,0.0,,,,
1878,474392.0,en,Samson,0.9505012926414023,2018-02-16,5.8,178,"['Action', 'Drama', 'Adventure']","After losing the love of his life to a cruel Philistine prince, a young Hebrew with Supernatural strength defends his people, sacrificing everything to avenge his love, his people, and his God.",0.10342050016874868,110,Chosen. Betrayed. Redeemed.,,
1880,205081.0,en,Codename: Kids Next Door - Operation Z.E.R.O.,0.8082792105429093,2006-08-10,8.1,101,"['Animation', 'Science Fiction', 'TV Movie']","The villains of the Kids Next Door, lead by Father, join forces to resurrect the Ultimate Evil, Grandfather, a tyrant who once ruled the world many years ago when most of the villains were themselves kids. However, Father disgraced him that he can't even try to destroy the KND and the Villains were quickly betrayed when they are turned into Senior Citizombies, creatures that are immortal and can transform any living creature into one of them and slaves who are forced to make Tapioca to refuel Grandfather so he can find and destroy the Book of K.N.D.",0.0,73,Every hero starts from zero.,,
1884,720998.0,en,The Walking Dead: The Journey So Far,0.8492023456712277,2016-10-16,7.0,10,['Documentary'],"This two-hour retrospective in which the entire cast will tell the stories of their characters from the moment they were introduced through to where they were left at the end of the last episode of season 7. Beautifully shot interviews of the cast and the EPs are punctuated by clips of the most crucial moments in the series.  If someone has never seen a moment of The Walking Dead before, this special will catch them up on the plot, characters, locations, and unique terminology of the series leading up to season 8.",0.0,96,,,
1885,239523.0,ja,劇場版 HUNTER×HUNTER -The LAST MISSION-,0.9499022636988461,2013-12-27,7.2,113,"['Adventure', 'Animation', 'Action', 'Fantasy']","Isaac Netero is the chairman of the Hunter Association. Decades ago he sealed away Jed, a Hunter who had mastered the use of On, the dark ""shadow"" of Nen. Now On users have reappeared at the Heaven's Arena ""Battle Olympia"" tournament. For Netero, this is the last mission: to protect the Association and the world from a threat driven by hatred and the thirst for revenge. And he's going to need all the help he can get in order to succeed.",0.15808113071481644,97,,,
1889,738542.0,en,The Haunting of Margam Castle,0.7412510246547701,2020-09-01,5.9,37,['Horror'],"A team of American parapsychologists travel to Wales to conduct a study of Margam Castle, one of the UK's most haunted buildings.",0.0,81,,,
1892,10281.0,en,Friday the 13th Part VII: The New Blood,0.9646257645500977,1988-05-13,5.4,686,"['Horror', 'Thriller']","A young girl who possesses the power of telekinesis accidentally causes her father's death after a family dispute at Crystal Lake. Years later, when a doctor tries to exploit her abilities, her power becomes a hellish curse, and she unwittingly unchains the merciless, bloodthirsty Jason Voorhees from his watery grave.",0.4067792938103876,88,"Jason is back, but this time someone's waiting!",,
1893,201066.0,en,Goodbye World,0.8779557349139289,2013-06-15,5.3,111,"['Drama', 'Comedy']","When a mysterious cyber-attack cripples civilization, a group of old college friends and lovers retreat to a remote country cabin, where they must cope with an uncertain future while navigating the minefield of their shared past.",0.0,101,,,
1895,539.0,en,Psycho,0.9597074216533199,1960-06-22,8.4,7719,"['Horror', 'Drama', 'Thriller']","When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",0.679026433119769,109,A new—and altogether different—screen excitement!,,
1900,297961.0,en,Big Driver,0.8539630493725958,2014-10-18,5.8,155,"['Crime', 'Mystery', 'Thriller']","Based on a novella from Stephen King, A famous mystery writer sets out for revenge after a brutal attack.",0.0,87,Murder is a two-way street.,,
1901,449562.0,en,The Hustle,0.8274481367047102,2019-05-09,6.3,1903,['Comedy'],"Two female scam artists, one low rent and the other high class, compete to swindle a naïve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels.""",0.6934085100473101,94,They're giving dirty rotten men a run for their money,,
1904,10225.0,en,Friday the 13th Part VI: Jason Lives,0.8770729554196355,1986-08-01,6.2,789,"['Horror', 'Mystery', 'Thriller']","Determined to finish off the infamous killer Jason Voorhees once and for all, Tommy Jarvis and a friend exhume Jason’s corpse in order to cremate him. Things go awry when Jason is instead resurrected, sparking a new chain of ruthlessly brutal murders. Now it’s up to Tommy to stop the dark, devious and demented deaths that he unwittingly brought about.",0.4131887940692134,86,Kill or be killed!,,
1908,217993.0,en,Justice League: War,0.9871996973327448,2014-02-02,7.6,771,"['Animation', 'Action']","The world is under attack by an alien armada led by the powerful Apokoliptian, Darkseid. A group of superheroes consisting of Superman, Batman, Wonder Woman, The Flash, Green Lantern, Cyborg, and Shazam must set aside their differences and gather together to defend Earth.",0.10939381082259915,79,A time when heroes became legends.,,
